feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature 12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,Fearure_20,feature_20,class
0.024459501,0.143951588,0.044457971,-0.19710792,0.029891218,0.458382253,0.162656081,-0.108075268,-0.490612234,0.489130557,-0.664700905,-1.309731974,-0.305381328,-0.664175896,-0.645083707,-0.401765481,-0.51297167,0.105436179,-0.189945604,-0.086743295,C,X,1
0.875246208,0.934276305,1.090120683,0.959929484,0.785262268,1.106841572,0.526504469,1.221354904,1.532380383,-0.076865407,-0.192806087,0.111223335,0.226580772,1.069455306,0.80522,0.204779615,1.039424783,0.361933957,1.477331272,1.125789691,A,Z,1
1.085661419,0.843047618,0.77719071,1.323260009,0.651410494,1.359696017,0.889486131,0.605938284,-0.292757919,0.226292267,0.717738707,1.612311528,0.263058565,1.422699841,0.521615845,0.946771103,0.443514762,0.888774883,0.674110552,0.784891675,D,Y,1
0.345508634,-0.603902431,-0.37394834,-0.135728612,0.4554173,-0.063552179,0.22747622,-0.627702933,0.047298743,0.765437494,0.124376122,0.966147012,0.066880287,-0.914082464,0.250119175,-0.407853024,-0.2521826,0.453324193,-0.428053826,-0.467242674,B,Z,0
-0.107065637,0.073529859,0.202527482,0.016255684,0.078915997,-0.39265783,0.259829964,0.221544219,0.454704396,-0.245172422,0.585521533,0.159393198,-0.157981976,-0.30979999,0.453805906,-0.4395766,-0.163208813,0.059024733,0.43009206,-0.079115068,A,Y,1
1.263519507,1.1780495,0.582704468,0.81179546,0.991127709,1.307231355,0.57284003,1.329575521,-1.841919079,-0.886639169,1.092537834,0.651330952,1.074507348,0.037677991,0.208139677,0.703271069,1.003312316,0.74577896,0.01825047,1.299852101,B,Y,1
-0.320393162,-0.126315546,0.164655983,0.076840414,-0.280963389,0.333451368,0.121457803,0.115781964,0.325259498,1.600907992,0.085343956,0.076732859,-0.123853599,-0.243772278,-0.177773336,-0.205467538,0.746304974,-0.522042968,0.192554016,0.148233783,B,X,0
0.999279492,1.190625009,0.669022513,1.048576403,1.112968472,1.318080714,0.749167803,1.047634261,-0.225351485,-1.192973371,0.94421484,0.642717153,0.90726773,0.713491842,-0.32697978,0.153151754,0.077384947,1.047286646,0.644725536,0.562566495,B,Z,1
0.831350681,1.164068803,1.00352265,1.049909638,0.936230729,1.082723252,0.993947388,0.908965643,-0.301733054,0.932895355,0.725418827,0.619349295,-0.071395347,0.719742914,0.717063491,0.596511066,0.139279625,0.205428227,1.072608343,0.427216175,A,Y,1
1.119480014,0.752178585,1.09469438,1.178260737,0.861529845,1.00876576,0.894401196,0.676565622,-0.611001124,1.017957052,-0.537943966,-0.911593377,0.804954561,-0.695990945,0.652980012,0.74635771,0.712459801,-0.000568779,0.556168974,0.260926639,A,Y,1
-0.366126579,-0.030167542,-0.089644923,-0.081377049,-0.271194069,0.073151997,-0.144972217,-0.075101796,0.336583045,-1.125096327,-0.261780722,0.220129187,0.045020792,-0.752535937,0.182715921,-0.309491725,0.353529429,-0.026305937,0.5817475,-0.36008051,B,X,1
0.027307066,-0.130004787,,-0.1065451,0.029868382,-0.13293022,-0.069020819,-0.069181456,-0.031261414,-0.359285304,-2.388531462,-0.77537903,-0.509421235,0.069096374,-0.175667468,0.005584005,-0.32730151,-0.038024454,0.902059546,0.301267683,A,Z,1
-0.151359018,0.26809221,-0.506449217,0.169376421,0.001254631,0.267393815,0.333120643,-0.472971075,1.805416846,1.045056145,0.571102629,0.103829235,0.052537986,0.353743604,0.233227986,0.031910613,0.330244491,-1.488016237,,-0.567097212,A,Y,1
1.008118338,1.094481256,0.864600972,,1.165447222,1.31642335,1.031364603,0.910671391,-1.704775744,1.196627121,-0.046496581,0.758847766,-0.160604616,0.359488401,0.803212364,0.211389522,0.437961387,-0.187199624,0.323847563,0.979017634,A,Y,1
0.177926159,-0.143830664,0.073746629,-0.024745789,-0.17488713,0.03523009,-0.296229145,-0.17927351,0.081291425,0.001803506,0.202074506,0.420766563,0.27376991,-0.394623297,-0.382384145,-0.830034075,0.764389418,-0.514033906,0.23911197,0.26901742,D,Y,1
0.959283928,1.116882596,1.573680611,1.17841352,0.831513474,0.812151692,0.911278634,0.997929542,-0.065410234,-0.646242324,1.137857776,0.102814243,0.111613045,0.409673309,0.995062393,0.447589817,0.580129643,0.151460544,0.846758832,0.317678973,B,Z,0
1.039582157,,1.20767577,0.884175178,0.897647288,0.827738084,1.080964682,1.268970806,-0.976945739,0.041541841,0.076518062,-0.521254807,-0.155456004,0.468125039,0.973121836,0.570939021,1.075757573,0.294360038,0.746359673,0.464242995,A,Z,0
-0.484848052,-0.185084925,-0.437984341,-0.179266532,-0.124902091,-0.038660845,0.1944888,0.185603132,0.57122421,0.037563351,-1.184951941,-0.417265365,-0.942932309,0.746132255,-0.003585605,-0.406985898,0.023552349,-0.912950547,-0.928215775,0.29834769,B,X,0
-0.191024516,0.038127118,-0.067824456,0.104644637,0.416942584,0.076486663,-0.219522196,0.25493677,-0.076239017,-0.793134664,-0.049466571,1.035916209,,0.313851197,1.005451518,0.991636328,0.271903327,0.221376661,-0.014977323,0.6302147,D,Y,1
0.047757832,-0.029556064,0.243794158,0.015960297,0.101004218,-0.309560311,-0.377225741,,1.992094407,-1.381769189,-0.042824379,0.520512497,-0.237661709,-0.634375504,0.366109037,0.120539488,-0.920782808,-0.054658129,0.217707826,-0.068550261,B,Y,1
0.094283111,-0.050009303,-0.046104925,0.118269848,0.189762619,-0.103613804,-0.058537092,-0.177194147,0.132597672,-0.384792024,-1.315438266,1.027959002,0.111510151,-0.206905059,-0.048180643,1.03629927,0.272306252,0.272161352,0.312469745,0.007693782,A,X,0
1.00640083,1.178039682,1.172327225,1.029167294,0.733858974,1.168502779,1.087830027,0.882149254,1.027151036,1.811555773,0.605133016,-0.546548296,0.963822766,0.551482621,0.5476517,0.758878908,1.360982144,0.097866039,-0.155571911,0.773262208,D,X,1
0.885764202,0.967386607,1.066835283,1.328675631,1.161607238,1.093590084,0.998978674,1.33058261,-0.684987179,0.495765573,0.791140004,-0.100695873,1.271444053,0.595461866,0.057945429,0.827344247,0.875638853,-0.074652289,0.640582571,1.356764865,D,X,0
0.276018271,0.031038137,0.239449385,0.07866141,-0.037335792,-0.172209934,-0.230616866,0.0167745,0.896797332,0.433747609,2.171192861,-0.462916379,-0.219262253,-0.480223477,0.197063255,-0.758974557,0.205230111,-0.185375492,0.289456512,-0.808955323,B,Z,1
-0.127477425,-0.238727366,-0.220972559,0.259212612,0.106205219,0.122466443,0.006428629,0.072045207,-1.665125296,0.686774071,-0.204707234,1.232204237,-0.391089727,0.742217019,0.367840382,-0.554919745,0.032024423,-0.110699129,-0.602154466,-1.667446355,B,X,1
1.327823361,1.146152824,1.037895964,0.764108067,1.413645208,1.19387386,1.257276427,1.157658331,-1.312467303,0.146414292,0.181461063,-0.551737852,0.932292396,0.862910574,0.597010502,-0.244901533,0.204177092,1.342085203,1.191191373,0.518822533,C,Z,1
0.11195809,0.016487951,-0.097440584,0.092873973,0.551043549,-0.027616467,0.136890096,0.038681273,-1.203913649,-1.547569794,1.580339771,-1.136375167,-0.184401633,-0.343677217,0.272629242,0.361998516,-0.308898137,-0.192700488,-0.138105191,-0.216488133,C,X,1
-0.395093313,0.133748331,,0.207260578,-0.001836471,-0.282545152,0.141518364,0.332586289,0.361914271,-1.31419953,0.913607218,0.274468336,0.7571238,-0.101484172,-0.280678369,0.385925243,-0.032764558,0.299046136,-0.487367591,0.272464594,B,Y,1
0.091994429,-0.369237572,-0.315399296,0.102976719,-0.139882908,-0.388371732,0.256558994,0.079182844,-0.119658902,-2.491161408,-1.38065217,1.228572082,0.186397079,-0.553730704,-0.317260662,-0.389772238,-0.48269101,0.079274827,1.123094007,-0.042064792,B,Z,0
0.197145999,-0.281113404,0.042547955,-0.006910125,0.313636486,-0.187318401,0.408896311,-0.044113188,-0.028816602,0.335160567,-0.064871441,-0.45649561,-1.022165238,-0.460858918,-0.240932158,-0.264165445,0.031596802,0.111188874,-0.721426877,0.254184338,B,Y,0
-0.089464379,0.280673994,-0.166864609,-0.133437817,0.065562215,0.074706737,0.220347572,-0.067906031,0.184962587,1.299871244,-0.738738725,-0.121737254,-0.3164038,-0.219841004,-0.153296537,-0.721859185,0.742260383,-0.839604045,-0.798727109,-0.975383664,D,Y,1
1.174259459,0.992138542,1.243638942,1.190261249,1.066329533,0.952438593,1.298600621,1.106073838,2.530369669,1.068549558,1.483890154,-0.35312018,1.399869146,-0.035377188,0.377800082,0.530671832,1.08149044,0.887882693,0.708840703,0.534584897,A,X,1
1.249548415,1.053175646,1.356359782,1.111667285,1.100857571,0.671723977,1.112757575,1.04797455,1.202249003,-0.965045581,1.111953361,-0.433350555,0.758605108,0.303381795,1.334623471,1.13788591,1.096238701,1.141944392,0.300830689,0.088548205,B,Z,1
1.040113839,1.074421095,1.424954281,1.041894017,1.380053685,0.942418785,1.237845292,1.034789442,1.466442391,-1.088634843,-0.130575457,0.348095292,0.527604004,0.46780123,0.476687617,0.531223488,1.201104795,0.768682712,0.031924777,0.428416833,D,X,1
0.764192042,1.067011606,1.120618937,0.792586785,0.887160764,1.003224958,1.198870304,1.174311193,-0.779806676,-1.577228371,1.182900489,-0.893580968,0.848094858,0.126389084,1.062839966,1.798718604,,0.507408005,-0.237935549,0.877232914,B,X,1
1.281869488,1.015370377,1.169031594,1.053858951,0.963229221,1.053718716,1.366779309,1.170669795,1.342721861,0.39488149,-0.064203795,-1.414463011,0.138609872,1.33756497,1.079282746,0.893636847,0.019374256,-0.776815508,0.223366171,0.381787031,C,X,1
0.687361838,0.772462866,1.02227452,0.596014534,1.35330236,1.192500577,,1.116344673,0.635726526,1.122203333,2.602479875,1.668808081,0.091209207,0.56270434,0.497759102,0.323760527,0.093765084,-0.16032083,0.621129078,0.674987768,C,X,1
1.333980901,0.847342779,0.917635326,1.170015866,1.058707506,0.830055816,0.935391526,1.120742648,1.433633609,-0.819341593,-0.325738893,-0.290030401,0.786828482,1.387518511,0.935996733,0.510135946,0.367238569,0.539057846,0.963260092,0.53984049,B,X,1
1.057173078,1.206509241,0.83228284,1.063904934,1.038183305,0.868573008,1.2189597,1.172036528,0.27798244,0.32158454,0.177698046,-0.066601027,0.663537609,0.859245149,1.011851168,0.603252813,1.724406153,-0.251400856,0.979166357,0.441405483,C,Y,0
0.711989823,0.834300595,0.857565227,0.981035154,0.957723154,0.925644198,0.469634387,1.332928364,-0.479968146,-0.150147832,0.342450879,0.814684437,0.950387566,1.696506147,0.580487749,1.215817993,0.244611404,1.199951721,0.636760784,-0.0796412,A,Z,1
0.929366741,1.206116117,0.834869263,1.124681428,1.225647957,1.06755322,1.096558025,0.972451788,1.518422031,-1.665384638,1.678573964,0.382117171,0.384644514,-0.204215745,0.692910743,-0.258975566,-0.169165313,0.847048373,0.516800854,0.618818202,C,X,0
0.110497991,0.003829555,-0.376630042,-0.313129606,-0.067379025,-0.09531076,-0.02087169,0.415468688,1.414110391,1.030438786,1.777294768,0.173923512,0.309231196,-0.220688752,-0.0416661,-0.268173013,0.804038568,-0.111197076,1.198511959,0.622274495,C,X,1
0.97403586,1.264260806,0.802425332,1.103980428,0.785334394,0.934438708,0.77584647,0.904056221,0.180871111,0.924721806,-2.767325423,1.335112668,2.214455239,1.35048576,0.461409862,1.047083418,0.923175713,-0.045376858,0.649597811,0.602127471,B,Y,1
1.039519921,0.847455044,1.26515933,0.718887389,1.146709563,1.089307301,1.006437017,1.086204592,-1.29832594,0.851409937,-0.129297457,0.787543324,0.001121109,1.45964065,1.277481364,0.882146291,0.432677954,1.311930706,0.36891804,0.724049107,D,Y,0
1.157160032,0.805668653,1.052804016,1.272512571,0.760406714,0.800311829,,0.814214704,-0.307246226,-0.445795314,-2.342478338,-1.329359059,-0.14070749,1.15752403,-0.097079328,-0.501474207,0.527739959,0.92715867,0.760280398,0.981295991,D,Y,1
0.201963418,-0.123272282,-0.326255163,-0.043426215,-0.002173427,0.089697091,-0.414275436,-0.077200515,-0.462856286,1.055694249,1.112798196,-0.95015253,0.392142377,-0.174213975,0.010813315,-0.387012825,-0.044862788,-0.89044082,1.035585651,0.556760677,C,Z,1
-0.305105034,0.075420079,0.01704189,0.107525981,-0.147954233,-0.120225311,-0.367703725,0.224193405,-0.199062554,-2.343039102,-0.64492846,0.577262367,0.410303738,1.642861857,0.041101463,0.580024214,-0.555582649,0.124868034,-0.362833801,-0.131441237,B,X,0
-0.096777167,-0.400772473,-0.56643112,0.139233599,0.408435582,0.038866693,-0.170786582,-0.148046451,-0.734743213,0.458317939,-0.747429253,-0.727453925,0.537551727,0.225385209,-0.099301078,-0.409476222,0.244260069,-0.920747355,-0.58369849,-0.758429208,A,Y,0
0.87488746,1.165019653,0.725665261,0.852388583,1.145812729,1.275436187,1.193558894,0.783918534,0.422324797,-1.771896682,1.444343412,1.075390554,0.640974437,0.643136668,0.439345664,1.142489857,0.206593642,0.589465864,0.073833161,-0.535622034,B,X,1
0.064339561,-0.30061606,0.227462908,-0.158504689,0.055759962,-0.117158545,0.224299842,0.206531503,-1.063036273,0.445759851,-0.446977553,0.644064923,-0.751132626,1.205820096,0.084913336,0.353260387,0.773820387,0.451162881,-0.335457189,0.469681532,A,X,1
1.123073497,1.29633268,0.642724907,0.939287135,0.879232341,0.5014379,1.002504373,1.064037571,0.023980019,0.071287261,-1.300450229,-0.051712791,1.656022028,-0.400385351,0.276636567,1.061484686,-0.459294712,-0.455127091,1.199312305,0.180430391,B,Z,1
-0.165376071,0.077922835,0.50231131,-0.193231345,0.127735428,-0.149491131,-0.230832677,0.001512036,-0.226527472,-1.462110455,1.134768615,0.605543983,0.380596186,0.430455052,-0.14474504,0.066583245,0.841986015,0.363063761,-0.306428997,0.090142386,D,Z,1
0.376917261,0.084018898,-0.039587546,-0.27757371,0.223726467,-0.067862237,0.203187445,-0.064781771,-1.188941118,-0.563081077,0.290037803,-1.071194858,-0.690176468,0.020663416,-0.051564031,-0.495721142,-0.022592764,-0.786504271,0.634482513,1.165743046,D,Y,1
0.527413513,1.169686176,1.251846648,0.99837736,1.224986509,0.631946723,1.289388829,0.980799868,0.103117926,0.336075413,0.01257577,1.467375988,0.519457914,-0.439733482,0.589761651,0.304866235,-0.636070828,0.516824979,0.112699326,0.501531819,D,Y,1
0.965963075,0.782969895,0.899643161,0.95718646,0.903276572,1.213075254,0.866533324,0.725518052,1.848040192,0.022500388,1.862869121,-0.138501022,0.858923114,0.769520748,-0.033181538,0.766058067,0.238273785,1.065649525,-0.071835651,-0.113762121,D,X,1
0.428454072,-0.26176408,0.230780147,0.156717933,-0.319878952,-0.055024286,0.006527767,-0.190138139,0.881058892,0.06479135,0.92248117,1.157519606,1.172026889,0.513941946,-0.570707896,-0.121740535,0.357932315,0.097387003,0.253181736,-0.168160186,B,Z,1
-0.005502981,-0.141915971,0.066170261,-0.208038744,0.337837787,0.056009069,0.121976009,-0.064156772,0.328644026,-1.393817648,-0.64141579,-0.859104274,-1.541281088,0.163190504,-0.381079232,-0.053673411,0.448353889,-0.018870898,-0.333158608,0.220440506,D,Y,1
0.100218834,-0.230202817,0.035695333,-0.21722526,0.040456082,0.10364379,0.058670407,-0.05448538,-1.156996456,-0.941381486,-3.033989362,-0.796290189,0.350110956,-1.209387734,0.4689948,0.880750947,-1.378231399,0.213283956,0.459402323,-0.48463999,D,X,0
-0.061044941,-0.123450637,-0.196460716,0.225581799,-0.044107646,-0.105789353,0.248685656,0.168121343,-0.997264958,-1.668713862,0.405850267,0.417447034,0.201970208,0.292906492,-0.123145071,-0.074905359,0.04007988,1.15905113,0.563228879,0.597592701,C,Y,0
-0.569708524,-0.027474358,-0.066572081,0.055853568,0.209382359,0.144489397,0.119507541,0.030120499,0.037553077,0.238498926,-0.6226139,-1.326877559,1.085226089,-0.360848227,0.019042253,0.707420068,0.283135354,-0.316664961,-0.472440251,-0.2648041,A,X,1
1.016456798,0.957773952,1.07875946,0.920464061,1.12552126,0.750035932,0.999526217,0.910260863,0.484591379,-1.089342638,-0.004201915,0.120608548,-0.064175669,0.720954461,0.621231486,0.912976104,-0.460506569,0.751000945,0.331125484,1.364893694,C,Z,1
0.221416134,-0.163685733,-0.287181905,-0.121670153,0.017403296,0.21450836,0.066543866,-0.022369421,-1.04692175,1.1747618,2.001922459,-0.267003762,-0.311365291,-0.642099105,0.795607645,-0.535509781,0.728718975,0.256521462,-0.352664165,-1.220764285,A,Z,1
-0.150792918,-0.16702858,-0.200443404,-0.035075691,0.109936637,0.067496415,0.274922254,-0.09415102,1.104997202,-0.661137112,0.661152929,-1.932372087,0.327177845,-0.794113549,1.101654908,0.254750691,-0.401521201,-0.143853528,-0.498433547,0.114793698,C,Y,0
0.958135265,1.289699846,0.795194282,1.129201237,1.147935094,1.219696975,1.394468896,0.958832028,-1.025723395,0.575356725,-1.681376892,0.061734676,0.706320681,0.891692362,0.679370694,0.390014957,0.657748404,-0.505990683,0.506481971,0.533089416,D,Z,0
0.676973637,1.292835448,0.833609017,0.764607577,0.86637139,0.878301219,0.569417297,1.003274848,-1.610263119,-0.186436416,-0.537362589,1.55918229,1.336020887,0.393770637,0.539038857,-0.211316735,0.254368486,0.405761591,1.095860151,1.275573541,A,X,0
1.029733491,1.178076633,1.279918929,1.094607656,0.845651837,0.977088115,1.048360414,1.206276105,0.509513564,0.200033787,-1.424971172,-2.355918925,1.001656656,0.032458582,-0.533909188,0.849041732,-0.121679369,0.366713858,1.341707422,0.780180975,B,X,0
1.21472635,0.604140038,0.856233522,1.371100663,1.332746566,1.250456732,1.051474621,1.262121183,1.683314576,-1.029610971,1.625330309,0.714549761,-0.067798633,0.951339071,0.4306018,0.56634231,1.057117173,-0.432919878,0.502892557,-0.469263418,D,Y,1
0.870144491,1.323442515,0.965439653,1.005042174,1.194411393,0.879018647,1.139790614,0.858977896,-0.299693496,1.621873748,1.297297534,1.562265111,0.498542424,0.84421826,0.767827026,0.276318525,0.67927723,0.149468235,0.65322816,0.100059667,,,0
0.420748924,0.819589689,1.171111132,0.844232591,1.100337009,1.04612217,0.974518626,0.864203931,1.021963155,0.200738541,-0.991334392,-0.918616459,-0.227307374,0.289448614,-0.21015089,0.853448145,0.485549238,0.13732998,0.383104316,0.104834309,A,X,1
1.306150166,0.94120661,1.182754324,1.136272465,0.892247833,1.263639413,1.588609667,0.956960735,1.41069232,-0.774802178,0.349363553,-0.88392295,0.085798389,0.664281558,0.1933182,0.966419446,0.562695486,0.486026114,0.645435595,-0.128134572,A,Y,1
0.099136378,-0.200437491,-0.241895387,-0.306092282,-0.280847913,-0.174597793,-0.189749739,-0.253796515,-0.323514947,0.089198197,-0.382778402,0.502574774,-0.083121036,-0.24497201,-0.270142764,-0.054827425,-0.236250447,0.698471728,0.082549776,-0.650316852,C,Y,0
0.94463734,0.933184554,1.220264592,0.903434482,0.645206077,0.906685186,0.688609783,0.893399184,2.026817116,-1.250216026,0.563673654,-0.273132144,0.486626849,1.021888478,1.094237483,-0.145903727,0.925468464,0.409948699,-0.373942297,0.395468009,A,Z,1
0.938176707,1.092518259,1.110811554,1.072794126,1.015792809,1.011348337,1.153993746,1.227124117,-0.307048341,1.189642645,-0.980388251,-1.204329827,0.510832706,0.637624344,0.620243825,1.13088058,0.384290969,0.678596439,0.578162572,0.606545287,B,Z,1
1.066891358,1.225341027,0.822663816,1.330723454,0.992733878,0.860456219,0.838801654,1.162052009,-0.847473891,0.116508052,-0.794659184,-2.224384109,0.577324272,0.645456701,1.268927476,0.544614143,0.329639614,0.399932723,-0.141278347,-0.512518157,A,Y,0
0.070411079,0.2523843,0.155481471,-0.166856362,0.250626565,0.005077056,0.234233527,0.195574454,-1.210742627,0.227405079,1.026087441,-2.552540152,-0.763560398,0.173958039,-0.001956255,0.009398096,-0.074441398,0.225831237,-0.369755286,0.156257583,A,Z,1
-0.244788053,0.020871188,0.154384031,-0.308623646,-0.002660927,0.099557662,-0.125807572,-0.269921051,-0.763465303,-0.519834146,-0.07937614,2.94524629,-0.398911061,0.169891511,-0.551042282,0.426007517,-0.204249759,0.243442975,-0.129873692,-0.904061477,B,X,1
0.237894098,0.020371259,0.190309954,-0.01118409,0.09590151,0.217980992,-0.130505659,-0.181700502,-0.193082074,-1.193375769,-0.959354961,-0.042856248,-0.206765629,0.221140819,-0.268703189,-0.27982709,0.329410122,-0.35359434,-0.243068233,0.159250426,C,X,1
1.140234548,0.706494947,0.946471782,1.000845972,0.868192145,1.191160549,1.270613832,1.069262542,0.79634002,-1.296048693,-0.182901567,0.990061231,0.427756079,0.673480148,1.147998835,0.347967371,1.338325401,1.300198649,1.695936695,0.347660519,,X,0
1.167698155,0.838346856,1.067604696,0.958306358,0.816357567,1.087247141,0.804349012,1.4380834,0.407090383,-0.174267034,1.834134564,1.601992655,0.862795088,0.36060251,0.116246482,1.01586949,0.388300792,0.637107518,0.584012801,0.672315252,B,Y,1
1.151831032,0.726808858,1.015431299,0.66542122,1.23245192,1.146895349,1.235773187,1.154092719,0.168230541,-0.860438468,1.369781102,-0.197355155,0.969285534,0.806442036,0.390236709,-0.521769177,0.391642494,1.020956302,-0.540670694,1.293098633,A,Z,1
0.312302239,-0.184846629,0.015628613,-0.286534258,-0.302505793,-0.28444593,0.062867737,0.074068053,1.746490632,-0.411923234,0.757304224,-1.406810545,0.838842045,-0.291671466,0.39751073,0.074231841,0.518733335,-0.064918163,0.013983272,-0.258024078,A,Y,0
1.185568026,1.054299062,0.970594915,1.121781071,1.128919086,0.863965305,0.64735266,1.059028196,-0.892773307,-0.194663695,-0.642232478,-0.153897774,0.988248851,0.077018484,1.108264116,0.100739804,0.256753692,0.037653885,0.639372877,0.673762747,B,,1
1.131708855,0.781806714,1.106963467,1.027977447,1.02938706,0.869307421,0.894688973,0.768909641,0.044552166,0.379699677,-0.711319911,0.336903264,0.747261246,0.833271266,0.927472326,0.531508829,0.727918839,-0.124290845,0.905297487,0.976797475,B,Z,1
0.858997629,0.479157229,1.237346924,0.981658795,0.674599016,0.799312219,0.883119805,0.935366467,2.768373606,-0.435710832,-0.459605299,-1.272237627,0.739755281,1.008532772,-0.073391549,1.013502206,0.825920786,0.971884392,0.749629243,1.21488743,D,X,1
0.712344404,1.157811337,1.07029598,1.345245309,0.644120214,1.038530307,0.899073252,1.138563042,-0.509893953,0.447930733,1.32550022,-0.028489125,0.667137733,1.616173017,0.127303334,0.603441265,0.62611574,0.481529407,1.493700441,1.466481588,A,Z,0
0.9705996,0.879915287,1.249923781,1.083941122,1.083167367,1.078774644,0.989839842,1.437146123,-0.627048615,0.086761075,1.501879134,-0.092165811,-0.155868346,0.383060198,0.486298855,0.489318814,0.621810011,0.947730112,-0.0468842,0.346950303,D,X,1
0.139277489,0.589818885,0.064594901,0.138094537,-0.210244006,0.253716647,0.041091137,0.209640794,-0.121021031,-0.39167061,1.099463771,-0.00504087,0.441812274,0.086029461,0.138762342,0.244006743,0.13193301,0.077875954,0.479787946,0.62861748,D,X,0
1.09819499,0.912647153,0.742338477,0.931880259,1.068365043,1.10106743,0.6972339,0.995174178,0.826838631,1.616521655,0.371206763,0.230459881,0.967155869,0.358961472,0.550401935,0.398058266,0.26473043,0.619898417,0.232571047,0.644872013,A,X,0
0.869475204,1.038947239,1.3974552,1.01733954,0.582820424,0.569253885,1.232812031,0.8978783,1.328646412,0.60378147,0.493195688,-0.812169472,0.615770534,0.178424795,0.354418115,1.874391208,0.001735792,1.245071798,0.242182983,-0.00285649,D,X,0
1.136300139,0.840794829,0.642826702,1.042418671,0.610125649,0.948364972,1.314479642,0.936034744,0.897655772,0.375359696,-0.482877719,-0.760284439,0.183180067,0.872593441,0.500080254,0.61583497,0.250018751,1.448302034,0.323891341,0.356646839,D,Z,0
1.196353097,1.256328759,1.265728166,0.870034623,0.963170837,1.018475358,0.829101307,1.087189526,1.397844307,0.502546246,0.655554358,-0.659495437,-0.272299863,1.122778407,-0.029075496,0.575923775,0.43210218,0.962902321,-0.273639276,0.403227125,A,Y,0
0.724136154,0.938393143,0.582594596,0.780526336,0.7510915,1.072073743,0.730014872,1.573042405,-1.768156912,-0.319907278,0.688712745,0.408485338,0.615836342,1.229580497,0.544680369,0.280191923,-0.541235988,1.040790364,0.395235809,1.269197492,C,Z,0
1.012894883,0.998880796,1.220775469,0.847496152,1.039678703,0.901687612,1.094926697,1.01315773,-1.445518148,0.182280224,0.459637318,0.949700384,0.782623562,-0.907561845,0.267377285,0.327173172,1.20737191,0.445707919,1.498974102,0.251550476,D,Z,1
-0.194322808,-0.200791474,0.297822622,-0.192840014,0.146610856,-0.2571182,0.028475583,0.033730274,-0.475125278,1.498546361,-0.803360433,-0.165424052,-0.362192583,-0.558570881,-0.06013597,0.48371471,-0.364828941,0.253939923,-0.123805768,0.32819265,C,Z,0
0.963420712,0.624689459,0.835212903,0.956807896,0.962359512,0.742103883,0.974224524,0.923163667,-2.197501005,1.188806241,-1.855933287,1.252159037,0.054651957,1.165171754,0.615266834,0.736670592,0.501059211,0.477656799,0.367759826,-0.254424342,A,X,0
-0.107192689,0.202292607,0.099374718,0.042120168,-0.441656155,-0.161518268,-0.257119823,0.631554257,0.002183591,-0.4350526,0.529299934,0.814730722,0.281046131,0.187108367,0.68548138,-0.208352742,0.293226565,-0.457983791,0.434027327,0.580950565,A,X,1
1.282444111,0.956390821,0.963486205,1.02572349,0.888090743,1.35933304,1.017879056,0.84591504,0.374062088,-0.600506635,-0.03147137,-0.201038772,0.30028761,0.612585466,0.739677129,0.663426203,0.329190767,0.926220632,-0.480983425,0.712451266,A,X,1
0.971182489,0.92258006,0.88214567,1.180106615,1.043560468,1.123806589,1.081627183,0.951317939,1.07452979,0.498111996,0.675664453,-2.430122376,1.139436882,-0.808556559,-0.250918462,0.404757151,0.356320563,0.803627509,0.178733916,1.059234706,C,Y,1
-0.059080282,0.170905045,0.072828059,0.430985735,-0.161159931,0.363351126,-0.066692139,-0.234840459,1.304962689,1.454538461,-0.6900126,1.614783254,-0.158301721,1.056044664,0.024334022,0.277993717,0.182355887,-0.145703181,-0.059727201,-0.805849221,B,Y,0
1.186863982,0.827444847,1.318116415,0.683564647,0.559751305,1.254542947,0.742478943,1.063213574,0.749766628,1.398483993,1.344284575,-0.045044478,0.209278457,-0.412756054,0.962049064,0.676012414,0.84928774,1.379136079,-0.029759292,0.056880783,A,Y,0
-0.035389445,-0.221140934,-0.127461549,-0.278044385,0.615372074,-0.12710822,0.081812988,0.305362533,1.057960714,0.058608917,1.298693291,1.675636294,0.098686303,-0.463857146,0.163416105,-0.606260974,-0.486983522,-0.33970978,0.547936727,0.173082911,A,X,0
0.99196841,0.961018344,0.63587934,1.403055022,0.941108848,1.067591111,0.988313976,0.919040924,0.533695248,0.063383393,0.610235006,0.385055168,0.631909543,0.008448426,0.655817149,0.242895278,0.143023544,-0.102043475,0.060064798,1.151937073,D,X,0
1.024006265,1.247789271,1.089843744,0.948039972,0.911948159,0.698693194,0.774547241,1.011981051,1.071680374,-0.255187172,-1.416823528,2.448586988,0.48177634,0.113745697,0.870166711,0.255611478,0.43365911,0.318798783,0.615090403,0.053290457,D,Z,0
0.117272804,-0.04688156,-0.160993296,0.019977391,0.353633859,-0.09225341,-0.096786689,0.441921115,-0.552692954,-1.050941166,0.825557075,-1.193378812,-0.456402243,-0.436380535,-0.994517098,-0.041295163,-0.067565004,0.284176074,-0.495213181,-1.000862741,B,Y,0
0.954704222,0.826341454,0.631984451,0.984122315,0.987285292,0.943899589,1.171040302,1.188587724,-0.430427699,1.009585968,0.430142974,-0.434734968,-0.253041455,0.246153615,0.959593077,0.667563067,-0.068168112,1.445727558,-0.188812828,0.383522493,C,Z,0
